stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8230DB004360,4360,Robin Villas,,53.3571539460712,-6.37358695042741,,,,
8230DB004361,4361,Palmerstown Village,,53.3556115756105,-6.37121195750169,,,,
8230DB004379,4379,Red Cow Luas,,53.3162963465594,-6.37371508620958,,,,
8230DB004392,4392,Greenhills College,,53.306967,-6.334004,,,,
8230DB004401,4401,Palmerstown Bypass,,53.354756,-6.37171,,,,
8230DB004409,4409,Clondalkin Village,,53.322347,-6.39309,,,,
8230DB004410,4410,St Mark's Grove,,53.3452489649675,-6.40652692613806,,,,
8230DB004411,4411,Shancastle Park,,53.3509677182543,-6.40469131774696,,,,
8230DB004435,4435,Tallaght Village,,53.288843,-6.363568,,,,
8230DB004436,4436,Old Blessington Road,,53.289168,-6.366976,,,,
8230DB004438,4438,Citywest Campus,,53.293315,-6.422607,,,,
8230DB004440,4440,Brookview Road,,53.2864295444105,-6.40703679493962,,,,
8230DB004441,4441,Brookfield Road,,53.288527174986,-6.40460385360746,,,,
8230DB004445,4445,Killinarden,,53.280811,-6.38889,,,,
8230DB004446,4446,Airton Road,,53.2939990703042,-6.35551054846908,,,,
8230DB004532,4532,Hazelwood Crescent,,53.312012,-6.405244,,,,
8230DB004534,4534,Park View Lawns,,53.313122,-6.408234,,,,
8230DB004535,4535,St John's Green,,53.315644,-6.408005,,,,
8230DB004536,4536,Hazelwood Cresent,,53.312114,-6.40548,,,,
8230DB004537,4537,Oak Way,,53.3108722093812,-6.40198483579901,,,,
8230DB004545,4545,Grange Castle,,53.319283,-6.434378,,,,
8230DB004549,4549,Woodford Drive,,53.3212566232535,-6.37759441935152,,,,
8230DB004550,4550,Watery Lane,,53.3249165793827,-6.39033600808386,,,,
8230DB004551,4551,Woodford Walk,,53.3264970336262,-6.38292027025669,,,,
8230DB004552,4552,Grange Castle Park,,53.325086,-6.4396,,,,
8230DB004554,4554,Pfizer,,53.326928,-6.439547,,,,
8230DB004555,4555,Grange Castle Park,,53.325029,-6.439406,,,,
8230DB004557,4557,Barrack Court,,53.281294,-6.469195,,,,
8230DB004558,4558,Newcastle Golf C,,53.317575,-6.471814,,,,
8230DB004559,4559,Newcastle Golf C,,53.317536,-6.47153,,,,
8230DB004560,4560,School Road,,53.2794950692408,-6.47753660475702,,,,
8230DB004561,4561,Foxborough Road,,53.3417655017208,-6.42373233296792,,,,
8230DB004562,4562,Foxborough Road,,53.3406580869693,-6.42426876139014,,,,
8230DB004564,4564,School Road,,53.277325,-6.480043,,,,
8230DB004576,4576,Grange Castle,,53.319363,-6.4343,,,,
8230DB004577,4577,Wellington Lane,,53.295444556127,-6.32312583909486,,,,
8230DB004578,4578,Saint Jude's GAA,,53.297563,-6.326118,,,,
8230DB004599,4599,Hermitage Road,,53.3577587404062,-6.42333743295062,,,,
8230DB004601,4601,Ballyowen Park,,53.3557559200585,-6.42208934699276,,,,
8230DB004602,4602,The Penny Hill,,53.3476264673552,-6.42447739338822,,,,
8230DB004603,4603,Castle Road,,53.3460962010452,-6.42022321155946,,,,
8230DB004604,4604,Earlsfort Road,,53.3444031949384,-6.41861870112445,,,,
8230DB004605,4605,Foxborough Hall,,53.3433333620042,-6.42199241806974,,,,
8230DB004606,4606,Balgaddy Road,,53.339793,-6.426148,,,,
8230DB004607,4607,Moy Glas Dene,,53.3403411667696,-6.43022738188953,,,,
8230DB004608,4608,Griffeen Road,,53.3424090532834,-6.43232906342,,,,
8230DB004609,4609,Elm Wood,,53.3459394847068,-6.43287541038996,,,,
8230DB004610,4610,Lucan Leisure Centre,,53.3479417579424,-6.43751830089688,,,,
8230DB004611,4611,St Finnian's,,53.3489238790194,-6.43976549945544,,,,
8230DB004612,4612,Arthur Griffith Park,,53.3474491563756,-6.44246287111903,,,,
8230DB004613,4613,Esker Cottages,,53.3450849760289,-6.44450154015427,,,,
8230DB004616,4616,Lucan Comm College,,53.3476964776803,-6.45110540898336,,,,
8230DB004617,4617,Pfizer Ireland,,53.326666,-6.439452,,,,
8230DB004619,4619,Foxborough,,53.339895,-6.426339,,,,
8230DB004620,4620,Lucan Comm College,,53.3472363632039,-6.4509718903316,,,,
8230DB004623,4623,Balgaddy Road,,53.3404183668915,-6.43063001958678,,,,
8230DB004624,4624,Lucan Leisure Centre,,53.3479125817899,-6.43666321908144,,,,
8230DB004625,4625,Griffeen Road,,53.3454409603086,-6.43187238260652,,,,
8230DB004626,4626,Arthur Griffith Park,,53.3473099255832,-6.4428134051696,,,,
8230DB004627,4627,St Finnian's,,53.3491988362226,-6.43948508708763,,,,
8230DB004628,4628,Moy Glas Park,,53.3433597331941,-6.43217403778818,,,,
8230DB004629,4629,Foxborough Hall,,53.3434890596941,-6.42221194778236,,,,
8230DB004630,4630,Earlsfort,,53.3446569215428,-6.41877452037375,,,,
8230DB004631,4631,Castle Road,,53.3466226683558,-6.42265196228195,,,,
8230DB004632,4632,Ballyowen Road,,53.347585712245,-6.42479431766129,,,,
8230DB004633,4633,Ballyowen Park,,53.354980161821,-6.4218776425824,,,,
8230DB004640,4640,Tallaght Hospital,,53.28933,-6.37397,,,,
8230DB004641,4641,Jobstown Road,,53.282872,-6.401815,,,,
8230DB004642,4642,Russell Estate,,53.280845,-6.403435,,,,
8230DB004643,4643,Jobstown Road,,53.28082,-6.403631,,,,
8230DB004644,4644,Russell Lane,,53.2836757267173,-6.40274491381163,,,,
8230DB004645,4645,Swiftbrook Avenue,,53.284861,-6.406015,,,,
8230DB004646,4646,Tallaght Hospital,,53.28944,-6.37427,,,,
8230DB004647,4647,Belgard Square North,,53.290058,-6.371532,,,,
8230DB004662,4662,Hillcrest Park,,53.313305,-6.341216,,,,
8230DB004663,4663,Watery Lane,,53.3251423197326,-6.38908149326995,,,,
8230DB004664,4664,Clondalkin Town C,,53.322276,-6.39244,,,,
8230DB004665,4665,St Joseph's NS,,53.317239,-6.395518,,,,
8230DB004666,4666,Fonthill Road,,53.316823,-6.398055,,,,
8230DB004667,4667,St John's Estate,,53.317479,-6.401348,,,,
8230DB004668,4668,Cherrywood Avenue,,53.320338,-6.406164,,,,
8230DB004669,4669,Mill Church Way,,53.3199,-6.421822,,,,
8230DB004670,4670,St Cuthberts Court,,53.321228,-6.422403,,,,
8230DB004671,4671,Fonthill Road,,53.320155,-6.405841,,,,
8230DB004672,4672,St John's Estate,,53.317548,-6.40112,,,,
8230DB004673,4673,Boot Road,,53.318097,-6.395186,,,,
8230DB004674,4674,Yellow Meadows Dr,,53.326081560826,-6.38277084481012,,,,
8230DB004677,4677,Bawnogue Road,,53.323014,-6.409968,,,,
8230DB004688,4688,Shancastle Park,,53.3504093402239,-6.40460702189292,,,,
8230DB004689,4689,Fonthill Retail Park,,53.3476991984373,-6.40559441371749,,,,
8230DB004690,4690,Fonthill Retail Park,,53.349509439251,-6.40519639715848,,,,
8230DB004691,4691,Rowlagh Crescent,,53.3435086159179,-6.40744789046173,,,,
8230DB004713,4713,Bianconi Avenue,,53.291289,-6.427136,,,,
8230DB004714,4714,Castle Drive,,53.2887472357322,-6.42385492509485,,,,
8230DB004715,4715,Liffey Valley West,,53.352679,-6.395599,,,,
8230DB004749,4749,Sally Park Close,,53.285427,-6.330448,,,,
8230DB004750,4750,Monalea Grove,,53.28247,-6.33018,,,,
8230DB004751,4751,Carrig Wood,,53.279018,-6.332332,,,,
8230DB004754,4754,Ballycullen Drive,,53.278208,-6.336802,,,,
8230DB004755,4755,Ballycullen Avenue,,53.278490351479,-6.34221978161719,,,,
8230DB004756,4756,Scoil Treasa,,53.2803735470458,-6.33997237415219,,,,
8230DB004757,4757,Ballycullen Drive,,53.278325,-6.336813,,,,
8230DB004758,4758,Carrig Wood,,53.279123,-6.332193,,,,
8230DB004759,4759,Monalea Grove,,53.282443,-6.330444,,,,
8230DB004760,4760,Sally Park Close,,53.2853558740753,-6.33052521086227,,,,
8230DB004762,4762,Westbourne Lawn,,53.320902,-6.419443,,,,
8230DB004763,4763,Mill Court Avenue,,53.321216,-6.416744,,,,
8230DB004796,4796,Glenfield,,53.347363243354,-6.40601249168496,,,,
8230DB004797,4797,St Ronan's Avenue,,53.337065157306,-6.40549559350714,,,,
8230DB004798,4798,Whitethorn Crescent,,53.345614,-6.38092,,,,
8230DB004799,4799,Ballyfermot Road,,53.3451937376096,-6.37907372188316,,,,
8230DB004861,4861,Rossmore Crescent,,53.296639,-6.321159,,,,
8230DB004862,4862,Orwell Park Green,,53.299205,-6.319543,,,,
8230DB004863,4863,Orwell Park Green,,53.299303,-6.319479,,,,
8230DB004864,4864,Rossmore Road,,53.2974519836119,-6.32015167589773,,,,
8230DB004865,4865,Rossmore Crescent,,53.296166,-6.321402,,,,
8230DB004869,4869,St Colmcille's Way,,53.279114,-6.318757,,,,
8230DB004870,4870,Woodstown,,53.27673,-6.32963,,,,
8230DB004871,4871,Wood Dale View,,53.2761106877672,-6.33656873168673,,,,
8230DB004872,4872,Parklands,,53.2755620147915,-6.34234810723409,,,,
8230DB004873,4873,Old Court Farm,,53.2750327915754,-6.34695698774491,,,,
8230DB004874,4874,Old Court Road,,53.2746971546154,-6.3506286338437,,,,
8230DB004877,4877,Parkwood Grove,,53.276573,-6.359584,,,,
8230DB004878,4878,Aylesbury Shopping Centre,,53.276784,-6.366398,,,,
8230DB004880,4880,Aylesbury Shopping Centre,,53.276946,-6.366407,,,,
8230DB004882,4882,Old Court Road,,53.2747920313822,-6.35034008190742,,,,
8230DB004883,4883,Old Court Farm,,53.2751389286643,-6.34683293352434,,,,
8230DB004884,4884,Parklands,,53.2756284397548,-6.34260045154128,,,,
8230DB004885,4885,Wood Dale View,,53.2762189048752,-6.33659451965014,,,,
8230DB004886,4886,Woodstown,,53.276859,-6.329687,,,,
8230DB004887,4887,St Colmcille's Way,,53.279473,-6.318038,,,,
8230DB004888,4888,Palmers Crescent,,53.34743,-6.378929,,,,
8230DB004927,4927,Hazel Grove,,53.274836,-6.394348,,,,
8230DB004928,4928,Killinarden Community School,,53.275993,-6.394859,,,,
8230DB004929,4929,Verschoyle Avenue,,53.2808055658924,-6.42141781405818,,,,
8230DB004930,4930,Citywest Avenue,,53.28757,-6.422488,,,,
8230DB004931,4931,Orchard Avenue,,53.289019,-6.42536,,,,
8230DB004932,4932,Magna Drive,,53.2788609880708,-6.42049974981812,,,,
8230DB004933,4933,Belfry,,53.2776403003762,-6.41927014304667,,,,
8230DB004960,4960,Citywest Road,,53.285051,-6.421621,,,,
8230DB005008,5008,Belgard Square North,,53.29045,-6.369357,,,,
8230DB005011,5011,Belgard Road,,53.3024709725102,-6.37688129130787,,,,
8230DB005022,5022,Citywest Campus,,53.29338,-6.422829,,,,
8230DB005023,5023,Kiltipper Way,,53.275702,-6.373397,,,,
8230DB005024,5024,Marlfield,,53.270727,-6.371097,,,,
8230DB005056,5056,Hermitage Clinic,,53.3575214900454,-6.40279392760984,,,,
8230DB005058,5058,Ballyowen Road,,53.3508988211271,-6.42249407625999,,,,
8230DB005119,5119,Brownsbarn Orchard,,53.297902,-6.420127,,,,
8230DB005120,5120,Kingswood North,,53.300758,-6.418627,,,,
8230DB005121,5121,Green Isle Road,,53.30447,-6.413928,,,,
8230DB005122,5122,Manor Drive,,53.30698,-6.407352,,,,
8230DB005123,5123,Green Isle Road,,53.307047,-6.406975,,,,
8230DB005124,5124,Camac Valley,,53.304286,-6.41425,,,,
8230DB005125,5125,Brownsbarn Orchard,,53.298504,-6.41943,,,,
8230DB005126,5126,Holy Family Community School,,53.277297,-6.479954,,,,
8230DB005129,5129,Butterfield Avenue,,53.2977087167285,-6.28577015809693,,,,
8230DB005130,5130,Charleville Square,,53.2966935915937,-6.29332705944726,,,,
8230DB005131,5131,Charleville Square,,53.2969745380315,-6.29160556321332,,,,
8230DB005132,5132,Owendore Avenue,,53.297946220461,-6.28666082155279,,,,
8230DB005133,5133,Castle Park,,53.2905101106857,-6.34305940969783,,,,
8230DB005138,5138,Esker Lodge,,53.3516756949076,-6.43439245578703,,,,
8230DB005150,5150,Ashleaf Shopping Centre,,53.315578,-6.317369,,,,
8230DB005161,5161,Marlfield,,53.270891,-6.371901,,,,
8230DB005162,5162,Kiltipper Way,,53.276246,-6.373767,,,,
8230DB005164,5164,Fforster Green,,53.35037673202,-6.4231141972725,,,,
8230DB005169,5169,Ballymount Avenue,,53.314718,-6.353663,,,,
8230DB006001,6001,Kingswood Avenue,,53.294477,-6.419399,,,,
8230DB006002,6002,Kingswood Avenue,,53.29527,-6.418214,,,,
8230DB006003,6003,Green Isle Hotel,,53.3099959556203,-6.40366832525734,,,,
8230DB006011,6011,Michael Collins Park,,53.32758,-6.396541,,,,
8230DB006013,6013,Nangor Road Roundabout,,53.324062,-6.40568,,,,
8230DB006014,6014,Michael Collins Park,,53.32744,-6.397537,,,,
8230DB006022,6022,Kingswood Avenue,,53.2951649041223,-6.41844305964385,,,,
8230DB006075,6075,Whitebrook Park,,53.283229,-6.390943,,,,
8230DB006083,6083,Walkinstown Crescent,,53.317105,-6.337211,,,,
8230DB006095,6095,Glenshane,,53.2867623972427,-6.39633029423498,,,,
8230DB006119,6119,The Beeches,,53.311299,-6.490632,,,,
8230DB006124,6124,St Brigid's Home,,53.2553873155014,-6.44879228501888,,,,
8230DB006128,6128,Ballycullen Avenue,,53.2831019273178,-6.34097643683369,,,,
8230DB006132,6132,Wellington Lane,,53.295636,-6.323328,,,,
8230DB006133,6133,Laraghcon,,53.3607693710254,-6.45214878291873,,,,
8230DB006134,6134,Laraghcon,,53.3608260222202,-6.45166594019241,,,,
8230DB006141,6141,Long Mile Road,,53.3236063663337,-6.34970347622671,,,,
8230DB006143,6143,Rosebank,,53.3282559719912,-6.39336308696332,,,,
8230DB006144,6144,Robinhood Industrial Estate,,53.3233985618198,-6.34897592155834,,,,
8230DB006145,6145,Killeen Road,,53.32488,-6.355389,,,,
8230DB006146,6146,Knockmitten,,53.32637,-6.360466,,,,
8230DB006147,6147,Willow Road,,53.3269572819784,-6.36590823658414,,,,
8230DB006149,6149,Riverview Park,,53.328293,-6.37485,,,,
8230DB006150,6150,Woodford,,53.32828,-6.38512,,,,
8230DB006152,6152,Woodford,,53.328428,-6.384168,,,,
8230DB006153,6153,Riverview Park,,53.328432,-6.374515,,,,
8230DB006154,6154,Knockmitten,,53.326432,-6.360389,,,,
8230DB006155,6155,Killeen Road,,53.324985,-6.355175,,,,
8230DB006163,6163,Greentrees Park,,53.309462,-6.320687,,,,
8230DB006170,6170,South City Business Park,,53.277099,-6.375009,,,,
8230DB006184,6184,Greenoge,,53.2966622831844,-6.47053518978839,,,,
8230DB006185,6185,Greenoge,,53.296703740181,-6.47026367054978,,,,
8230DB006186,6186,Grants Row,,53.2930614154802,-6.47219392361914,,,,
8230DB006187,6187,Ballynakelly,,53.2950889867214,-6.48883325442412,,,,
8230DB006188,6188,Newcastle Road,,53.293683,-6.478652,,,,
8230DB006215,6215,College Road,,53.294078,-6.471558,,,,
8230DB006216,6216,College Road,,53.294,-6.48194,,,,
8230DB006242,6242,Rosebank,,53.3282983718598,-6.39384192089457,,,,
8230DB006243,6243,Willow Road,,53.3270818148223,-6.36581339914424,,,,
8230DB006244,6244,Alpine Heights,,53.3227296405109,-6.40820681895113,,,,
8230DB006245,6245,Alpine Heights,,53.3228580120697,-6.4083971888321,,,,
8230DB006247,6247,Dunawley Avenue,,53.325485,-6.405192,,,,
8230DB006277,6277,Stocking Avenue,,53.2729125499162,-6.3130172691379,,,,
8230DB006278,6278,Stocking Wood,,53.2733455239439,-6.31566919536748,,,,
8230DB006279,6279,Woodstown,,53.2717801942454,-6.32258285451486,,,,
8230DB006280,6280,Dalriada,,53.2710828230388,-6.32604365560193,,,,
8230DB006282,6282,Ballycullen Road,,53.271636,-6.328961,,,,
8230DB006283,6283,Hunter's Avenue,,53.272334,-6.329413,,,,
8230DB006285,6285,Dalriada,,53.2711308949889,-6.32626667906175,,,,
8230DB006286,6286,Woodstown,,53.27193661979,-6.32220188633677,,,,
8230DB006287,6287,Stocking Wood,,53.2734534408376,-6.31630970653943,,,,
8230DB006288,6288,Stocking Avenue,,53.2729429684858,-6.31262622436324,,,,
8230DB006289,6289,Adamstown Station,,53.336262,-6.468398,,,,
8230DB006290,6290,Adamstown Station,,53.336322,-6.46851,,,,
8230DB006298,6298,Airpark Avenue,,53.2745067496267,-6.30374776101625,,,,
8230DB006324,6324,Prospect Estate,,53.2763361471319,-6.30219078012477,,,,
8230DB006325,6325,Airpark Avenue,,53.2745482533152,-6.30350620244663,,,,
8230DB006326,6326,Woodstown Shopping Centre,,53.275373,-6.331349,,,,
8230DB006335,6335,Woodstown Avenue,,53.272584,-6.329898,,,,
8230DB006336,6336,Prospect Estate,,53.2764362415534,-6.30227678484762,,,,
8230DB006339,6339,Stocking Lane,,53.2793568421004,-6.30097630274505,,,,
8230DB006341,6341,Stocking Hill,,53.2730124593093,-6.30865003973912,,,,
8230DB006342,6342,Stocking Hill,,53.273047167882,-6.30792894978135,,,,
8230DB006343,6343,Glenvara Park,,53.2796,-6.331574,,,,
8230DB007015,7015,Kishoge Road,,53.330687,-6.431483,,,,
8230DB007016,7016,Kishoge Road,,53.330753,-6.431766,,,,
8230DB007049,7049,Vesey Park,,53.351305390136,-6.44939732270117,,,,
8230DB007050,7050,Hillcrest,,53.351021,-6.45106,,,,
8230DB007062,7062,Whitebrook,,53.28481,-6.393494,,,,
8230DB007063,7063,Rosemount SC,,53.2902443257162,-6.29802422667138,,,,
8230DB007064,7064,Rosemount SC,,53.2895096418306,-6.29818843239258,,,,
8230DB007065,7065,Ballyroan Road,,53.2883606677046,-6.29829410000869,,,,
8230DB007066,7066,Butterfield Park,,53.2877029553567,-6.29629533267245,,,,
8230DB007067,7067,Whitechurch Way,,53.2778338338952,-6.28875510387519,,,,
8230DB007068,7068,St Enda's Park,,53.284661,-6.281028,,,,
8230DB007069,7069,Boden Park,,53.27917,-6.30469,,,,
8230DB007070,7070,Boden Park,,53.2794290972526,-6.30668706617066,,,,
8230DB007117,7117,Castlegate Drive,,53.3376401706649,-6.46091525036735,,,,
8230DB007118,7118,Stratton Grove,,53.3373386367937,-6.46401948399373,,,,
8230DB007119,7119,Castlegate Drive,,53.3378133319783,-6.45970769023676,,,,
8230DB007120,7120,Stratton Grove,,53.337556851648,-6.46351609880674,,,,
8230DB007121,7121,Whitestown Industrial Estate,,53.2784056572987,-6.37392445033868,,,,
8230DB007122,7122,Tallaght Stadium,,53.282616,-6.374889,,,,
8230DB007123,7123,Tallaght Stadium,,53.283295,-6.375254,,,,
8230DB007127,7127,Castlegate Walk,,53.3382071139868,-6.45679527574226,,,,
8230DB007128,7128,Castlegate Walk,,53.3379670784349,-6.45699915870074,,,,
8230DB007137,7137,Griffeen Avenue,,53.3406696929154,-6.44364105656474,,,,
8230DB007138,7138,Johnsbridge Avenue,,53.3412923405919,-6.44521026847398,,,,
8230DB007139,7139,Rossberry Avenue,,53.3392745036581,-6.43729457556755,,,,
8230DB007140,7140,Rossberry Avenue,,53.3392307652722,-6.43738627747236,,,,
8230DB007141,7141,Haydens Park,,53.339735,-6.440867,,,,
8230DB007142,7142,Foxborough Rise,,53.339873,-6.428803,,,,
8230DB007143,7143,Castlegate Way,,53.34014,-6.45296,,,,
8230DB007165,7165,Robin Villas,,53.3572174628075,-6.3742906389522,,,,
8230DB007168,7168,Newcastle Road,,53.3452148285963,-6.45172104034758,,,,
8230DB007177,7177,Tynan Hall Park,,53.306945,-6.37278,,,,
8230DB007178,7178,Tynan Hall Park,,53.307028,-6.372912,,,,
8230DB007180,7180,Kiltipper Way,,53.27697,-6.372749,,,,
8230DB007181,7181,Tallaght Square,,53.28604,-6.37358,,,,
8230DB007183,7183,Kiltipper Way,,53.277064,-6.372431,,,,
8230DB007184,7184,Esker Lane,,53.352158,-6.436192,,,,
8230DB007185,7185,Woodview,,53.354762217691,-6.46092931620596,,,,
8230DB007186,7186,Lucan Spa Hotel,,53.356795,-6.465258,,,,
8230DB007187,7187,Kew Park,,53.3575628311399,-6.46763403856297,,,,
8230DB007193,7193,Tandy's Lane,,53.353999,-6.458914,,,,
8230DB007201,7201,Lindisfarne Park,,53.328102,-6.411355,,,,
8230DB007214,7214,Belgard Square West,,53.287501372315,-6.37522894499147,,,,
8230DB007222,7222,Killinarden Enterprise Park,,53.277207,-6.377659,,,,
8230DB007229,7229,Grange,,53.330089,-6.451083,,,,
8230DB007230,7230,Cuisine de France,,53.3223763429656,-6.45377894420731,,,,
8230DB007231,7231,Finnstown Castle,,53.34036,-6.45274,,,,
8230DB007239,7239,The Oval,,53.3540614069948,-6.36892756671871,,,,
8230DB007331,7331,Killinarden Enterprise Park,,53.27713,-6.37783,,,,
8230DB007354,7354,Naas Road,,53.3169711453313,-6.3750853043832,,,,
8230DB007386,7386,Foxborough Park,,53.3400524653444,-6.42741471356991,,,,
8230DB007395,7395,Slade Hill,,53.2652109743294,-6.44119599865073,,,,
8230DB007432,7432,Mill Road,,53.281876,-6.450248,,,,
8230DB007440,7440,An Post Edmonstown,,53.2761302274519,-6.29720552137443,,,,
8230DB007441,7441,The Merry Ploughboy,,53.2643730950558,-6.29716303819431,,,,
8230DB007442,7442,St Enda's GAA Club,,53.2824897977056,-6.30070203345296,,,,
8230DB007443,7443,Templeroan Estate,,53.2814641732317,-6.30695153563064,,,,
8230DB007444,7444,The Glen,,53.2823865090999,-6.29913139992251,,,,
8230DB007445,7445,Scholarstown Road,,53.2796117510219,-6.30246583777698,,,,
8230DB007446,7446,Templeroan Estate,,53.2811782038811,-6.30706781981242,,,,
8230DB007447,7447,Grange Golf Club,,53.2815889391873,-6.28112145613443,,,,
8230DB007448,7448,Grange Golf Club,,53.281736988145,-6.28141545916275,,,,
8230DB007449,7449,Ballyboden Crescent,,53.2818173347135,-6.29577962324492,,,,
8230DB007459,7459,Logic Drive,,53.290842,-6.427288,,,,
8230DB007460,7460,Citywest SC,,53.2826316202697,-6.42153047322322,,,,
8230DB007473,7473,Foxdene Gardens,,53.3390526490492,-6.4082746923561,,,,
8230DB007510,7510,Coldcut Crescent,,53.347196,-6.384513,,,,
8230DB007550,7550,Donomore Crescent,,53.273526,-6.380572,,,,
8230DB007563,7563,Weston Hockey Club,,53.3455700830502,-6.45139276217704,,,,
8230DB007714,7714,Cuisine de France,,53.3221886579207,-6.4538607856632,,,,
8230DB007748,7748,Divine Mercy NS,,53.3399111526436,-6.4153759794879,,,,
8230DB007749,7749,Dodsborough Road,,53.3505986745675,-6.46424875975904,,,,
8230DB007750,7750,Dunawley,,53.325778871765,-6.40501575556425,,,,
8230DB007751,7751,Esker Glebe,,53.3506982580508,-6.43867925875219,,,,
8230DB007752,7752,Esker Park,,53.3524015382188,-6.43080570030289,,,,
8230DB007754,7754,Clayton Hotel,,53.3537969976216,-6.40119061274351,,,,
8230DB007756,7756,Clondalkin Fonthill,,53.3332606202114,-6.40664352060018,,,,
8230DB007757,7757,Clondalkin Fonthill,,53.3335523000919,-6.40694796688463,,,,
8230DB007760,7760,Glen Vale,,53.3447268311909,-6.42610123694309,,,,
8230DB007761,7761,Glen Vale,,53.3442584251257,-6.42670422693716,,,,
8230DB007762,7762,Haydens Lane,,53.3429982734461,-6.44645480098654,,,,
8230DB007763,7763,Haydens Lane,,53.3434521376991,-6.44610789180311,,,,
8230DB007768,7768,Larkfield,,53.3544513469234,-6.41791622056399,,,,
8230DB007769,7769,Larkfield,,53.3544393514295,-6.41836733955659,,,,
8230DB007772,7772,Liffey Avenue,,53.3537599008419,-6.41322484228442,,,,
8230DB007773,7773,Liffey Avenue,,53.353686635407,-6.41312240830811,,,,
8230DB007774,7774,Lucan Garda Station,,53.3563059149298,-6.45103358096086,,,,
8230DB007775,7775,Lucan Main Street,,53.3559854577094,-6.4498884340689,,,,
8230DB007776,7776,Buirg an Rí,,53.3391606054549,-6.41909801963012,,,,
8230DB007780,7780,Méile an Rí,,53.3398289056121,-6.41527390761358,,,,
8230DB007781,7781,Monastery Gate,,53.318357,-6.375873,,,,
8230DB007782,7782,Monastery Gate,,53.318114,-6.375162,,,,
8230DB007783,7783,Foxdene Avenue,,53.3412856295808,-6.41127018718308,,,,
8230DB007784,7784,Foxdene Avenue,,53.3411856120282,-6.41118379846406,,,,
8230DB007791,7791,Red Cow Luas,,53.3171369630013,-6.37011086808257,,,,
8230DB007792,7792,Saint Lomans Road,,53.3540035212229,-6.40789787952109,,,,
8230DB007793,7793,Saint Lomans Road,,53.3538559794186,-6.40761795504629,,,,
8230DB007796,7796,Somerton,,53.3429665550147,-6.45231312649054,,,,
8230DB007797,7797,Somerton,,53.34333,-6.45201,,,,
8230DB007800,7800,The Paddocks Drive,,53.3476213982444,-6.46546725968765,,,,
8230DB007801,7801,The Paddocks Drive,,53.3490241137155,-6.4648160574618,,,,
8230DB007803,7803,Tor an Rí,,53.3390508450358,-6.41827614049734,,,,
8230DB007806,7806,St Andrews Drive,,53.3545562472223,-6.4231251515908,,,,
8230DB007807,7807,St Andrews Drive,,53.3544684497215,-6.42260260567956,,,,
8230DB007808,7808,Willsbrook Park,,53.3529675481706,-6.42737492536051,,,,
8230DB007809,7809,Willsbrook Park,,53.3527419705159,-6.42730812072592,,,,
8230DB007810,7810,Woodview Heights,,53.3517430714695,-6.46308100994575,,,,
8230DB007875,7875,Ninth Lock Road,,53.3271828190871,-6.39509987726236,,,,
8230DB007878,7878,Cappaghmore,,53.3310739923675,-6.39906772380998,,,,
8230DB007879,7879,Cappaghmore,,53.3311954085243,-6.3994085071375,,,,
8230DB007880,7880,Main Street,,53.3206856645393,-6.39318217095721,,,,
8230DB007881,7881,Liffey Valley South,,53.349318,-6.390964,,,,
8230DB007884,7884,Liffey Valley Shopping Centre,,53.354078,-6.392001,,,,
8230DB007886,7886,Red Cow Luas,,53.316654,-6.370925,,,,
8230DB007887,7887,Red Cow Luas,,53.317045,-6.37058,,,,
8230DB007892,7892,Adamstown Boulevard,,53.3386782510057,-6.46964770913867,,,,
8230DB007896,7896,Gandon Park,,53.3466054572439,-6.46265001590458,,,,
8230DB007897,7897,Somerton Avenue,,53.3447079924381,-6.45283579213625,,,,
8230DB007898,7898,Adamstown Avenue,,53.3382092962552,-6.46882356670431,,,,
8230DB007899,7899,Somerton Court,,53.3452680606115,-6.45374670253339,,,,
8230DB007900,7900,Gandon Park,,53.3466200496288,-6.46308506064368,,,,
8230DB007909,7909,The Glen,,53.2822757186835,-6.29892583641297,,,,
8230DB007940,7940,Liffey Valley South,,53.349653,-6.391146,,,,
8230DB007960,7960,Seskin View Road,,53.27963,-6.358297,,,,
8230DB007961,7961,Firhouse Road,,53.2805076899105,-6.34509604512889,,,,
8230DB007966,7966,Rathfarnham SC,,53.2954172767558,-6.29835862052667,,,,
8230DB007967,7967,Citywest SC,,53.2827470180647,-6.42142123870602,,,,
8230DB007968,7968,Ballyboden St Endas,,53.282667723117,-6.30183478657508,,,,
8230DB007974,7974,Ballyboden St Endas,,53.28257,-6.30184,,,,
8230DB007976,7976,Liffey Valley West,,53.352713,-6.396079,,,,
8230DB007979,7979,Newlands Golf Club,,53.31108,-6.38941,,,,
8230DB007986,7986,St. Helen's,,53.3423156286319,-6.4687365095647,,,,
8230DB007987,7987,St. Helen's,,53.3421693844471,-6.46854651497138,,,,
8230DB007988,7988,Shackleton Point,,53.3443749813964,-6.4667252808429,,,,
8230DB007989,7989,Shackleton Point,,53.3442551063498,-6.46648928132982,,,,
8230DB007990,7990,Tandy's Lane,,53.3465099292417,-6.46570243322276,,,,
8230DB008029,8029,Liffey Valley Shopping Centre,,53.354429,-6.392694,,,,
8230DB008030,8030,The Square,,53.285613,-6.372555,,,,
8230DB008031,8031,The Square,,53.285748,-6.372595,,,,
